Fs_[Hz]   	1000,00000000
Tempo[s]  	Eixo_x 	Eixo_y 	Eixo_z 	Sinal_4
0,10100000	-0,00444075	-0,00762191	-0,00273893	0,00000000
0,10200000	0,00276047	0,00025837	-0,00174296	0,00000000
0,10300000	-0,00408069	-0,01175583	-0,00373490	0,00000000
0,10400000	-0,00036006	0,00322962	0,00610034	0,00000000
0,10500000	-0,00252042	-0,01098072	0,00659833	0,00000000
0,10600000	-0,00552093	-0,00981806	0,00224094	0,00000000
0,10700000	0,00660111	-0,01408116	0,00746981	0,00000000
0,10800000	0,00036006	-0,00297125	0,00199195	0,00000000
0,10900000	0,00096016	-0,00529658	0,00062248	0,00000000
0,11000000	0,00276047	-0,00452147	-0,00136946	0,00000000
0,11100000	-0,00516087	-0,00297125	-0,00099597	0,00000000
0,11200000	0,00660111	0,00555495	0,00398390	0,00000000
0,11300000	-0,00252042	0,00271288	0,01033323	0,00000000
0,11400000	0,00264045	-0,00297125	-0,00224094	0,00000000
0,11500000	0,00744125	-0,00981806	0,00236544	0,00000000
0,11600000	-0,00084014	-0,00607169	0,00062248	0,00000000
0,11700000	-0,00372063	-0,00129185	-0,00136946	0,00000000
0,11800000	-0,00348059	-0,00981806	0,00684732	0,00000000
0,11900000	0,00336057	-0,01085154	0,00074698	0,00000000
0,12000000	-0,00300051	-0,00684680	0,00174296	0,00000000
0,12100000	0,00132022	-0,00284207	-0,00610034	0,00000000
0,12200000	-0,00372063	-0,00723436	-0,00622484	0,00000000
0,12300000	0,00636107	0,00258370	0,00099597	0,00000000
0,12400000	0,00096016	-0,00839702	-0,00236544	0,00000000
0,12500000	0,00876148	0,00284207	0,00311242	0,00000000
0,12600000	0,00456077	-0,00490903	0,00124497	0,00000000
0,12700000	-0,00420071	0,00000000	-0,00074698	0,00000000
0,12800000	0,00180030	-0,00297125	0,00074698	0,00000000
0,12900000	0,00780132	-0,00465066	-0,00037349	0,00000000
0,13000000	-0,00372063	0,00465066	0,00311242	0,00000000
0,13100000	-0,00684115	0,00142103	0,00211645	0,00000000
0,13200000	0,00000000	-0,00219614	-0,00211645	0,00000000
0,13300000	-0,00120020	-0,00103348	-0,00298792	0,00000000
0,13400000	0,00120020	-0,00413392	0,00410839	0,00000000
0,13500000	0,00420071	0,00452147	0,00610034	0,00000000
0,13600000	0,00372063	-0,01020561	-0,00149396	0,00000000
0,13700000	0,00924156	0,00465066	-0,00510437	0,00000000
0,13800000	0,00744125	0,00568414	-0,00261443	0,00000000
0,13900000	0,00912154	-0,00103348	0,00298792	0,00000000
0,14000000	0,00096016	-0,00813865	-0,00273893	0,00000000
0,14100000	0,00432073	-0,00348799	0,00049799	0,00000000
0,14200000	0,00228038	0,00374636	0,00248994	0,00000000
0,14300000	0,01140192	-0,00529658	0,00659833	0,00000000
0,14400000	-0,00504085	-0,01007643	-0,01045773	0,00000000
0,14500000	-0,00108018	0,00503821	0,00734531	0,00000000
0,14600000	0,00480081	0,00322962	0,00323692	0,00000000
0,14700000	0,00564095	-0,00142103	0,00224094	0,00000000
0,14800000	0,00420071	0,00245451	0,00074698	0,00000000
0,14900000	0,00444075	-0,00116266	0,00423289	0,00000000
0,15000000	0,00768130	0,01227257	0,00510437	0,00000000
0,15100000	-0,00216036	0,00232533	-0,00062248	0,00000000
0,15200000	0,00000000	0,00180859	-0,00124497	0,00000000
0,15300000	0,00768130	0,00943050	-0,00136946	0,00000000
0,15400000	0,00792134	0,00762191	-0,00423289	0,00000000
0,15500000	0,00264045	-0,00271288	-0,00547786	0,00000000
0,15600000	0,00216036	0,00620088	-0,00074698	0,00000000
0,15700000	0,00324055	-0,00710517	-0,00024899	0,00000000
0,15800000	0,00684115	-0,00232533	0,00398390	0,00000000
0,15900000	-0,00036006	-0,00723436	-0,00435739	0,00000000
0,16000000	0,00336057	-0,00090429	-0,00473088	0,00000000
0,16100000	-0,00528089	0,00297125	-0,00385940	0,00000000
0,16200000	-0,00348059	0,01098072	-0,00746981	0,00000000
0,16300000	0,00204034	0,00103348	-0,00610034	0,00000000
0,16400000	0,00168028	0,01123909	-0,00074698	0,00000000
0,16500000	-0,00336057	-0,00103348	0,00012450	0,00000000
0,16600000	0,00516087	-0,00258370	0,00995974	0,00000000
0,16700000	-0,00168028	0,00116266	0,00448188	0,00000000
0,16800000	0,00900152	0,00633006	-0,00149396	0,00000000
0,16900000	-0,00444075	0,00465066	-0,00336141	0,00000000
0,17000000	0,00684115	-0,00155022	-0,00435739	0,00000000
0,17100000	0,00552093	-0,00800947	0,00410839	0,00000000
0,17200000	-0,00240040	0,00452147	0,00298792	0,00000000
0,17300000	0,00264045	-0,00271288	0,00560236	0,00000000
0,17400000	0,01068180	0,00232533	0,00473088	0,00000000
0,17500000	0,00360061	-0,00645925	0,00846578	0,00000000
0,17600000	0,00312053	-0,00038755	0,00398390	0,00000000
0,17700000	0,00360061	-0,01343524	0,00286343	0,00000000
0,17800000	0,00504085	0,00839702	0,00124497	0,00000000
0,17900000	-0,00156026	-0,00581332	0,00485538	0,00000000
0,18000000	0,00144024	-0,00129185	0,00000000	0,00000000
0,18100000	-0,00696117	-0,00723436	-0,00199195	0,00000000
0,18200000	-0,00864146	-0,01046398	0,00510437	0,00000000
0,18300000	0,00180030	-0,00452147	-0,00261443	0,00000000
0,18400000	-0,00204034	0,00426310	0,00124497	0,00000000
0,18500000	-0,00360061	-0,00193777	0,00323692	0,00000000
0,18600000	-0,00264045	-0,00943050	-0,00510437	0,00000000
0,18700000	-0,00348059	-0,00038755	0,00473088	0,00000000
0,18800000	-0,00132022	-0,00465066	-0,00261443	0,00000000
0,18900000	-0,00324055	-0,00723436	0,01008424	0,00000000
0,19000000	0,00108018	-0,00594251	0,00510437	0,00000000
0,19100000	0,00432073	-0,00348799	0,00423289	0,00000000
0,19200000	-0,00048008	-0,01524383	-0,00373490	0,00000000
0,19300000	-0,00876148	0,00645925	-0,00647383	0,00000000
0,19400000	-0,00036006	-0,00400473	0,00024899	0,00000000
0,19500000	-0,00432073	-0,01472709	-0,00124497	0,00000000
0,19600000	-0,01236208	-0,01149746	-0,00062248	0,00000000
0,19700000	-0,00048008	-0,00607169	0,00622484	0,00000000
0,19800000	0,00216036	-0,00620088	-0,00385940	0,00000000
0,19900000	0,00300051	-0,01266013	-0,00348591	0,00000000
0,20000000	-0,00684115	-0,01498546	0,00522887	0,00000000
0,20100000	0,00060010	-0,00788028	0,01182720	0,00000000
0,20200000	-0,00804136	-0,00723436	-0,00958625	0,00000000
0,20300000	-0,00828140	-0,01705242	-0,01157820	0,00000000
0,20400000	-0,00444075	-0,01498546	-0,00211645	0,00000000
0,20500000	-0,00192032	-0,00671762	0,00572685	0,00000000
0,20600000	-0,00684115	-0,02144470	-0,00460638	0,00000000
0,20700000	-0,01176198	-0,01795671	-0,00311242	0,00000000
0,20800000	-0,00120020	-0,00077511	0,00000000	0,00000000
0,20900000	-0,00468079	-0,00904295	0,00746981	0,00000000
0,21000000	-0,00576097	-0,00594251	0,00423289	0,00000000
0,21100000	-0,00300051	-0,01253094	-0,00709632	0,00000000
0,21200000	0,00156026	-0,00206696	0,00248994	0,00000000
0,21300000	0,00432073	-0,01433953	-0,00112047	0,00000000
0,21400000	-0,00720121	-0,01756915	0,00012450	0,00000000
0,21500000	-0,00756127	-0,01343524	-0,00186745	0,00000000
0,21600000	-0,00696117	-0,01679405	0,00398390	0,00000000
0,21700000	0,00288049	-0,01291850	-0,00037349	0,00000000
0,21800000	-0,00432073	-0,01937774	0,00112047	0,00000000
0,21900000	-0,01284217	-0,02196144	-0,00398390	0,00000000
0,22000000	-0,00372063	-0,01563138	-0,00336141	0,00000000
0,22100000	-0,00048008	-0,01976530	0,00473088	0,00000000
0,22200000	-0,00048008	-0,01731078	-0,00547786	0,00000000
0,22300000	-0,00588099	-0,01692323	-0,00385940	0,00000000
0,22400000	0,00156026	-0,02157389	0,00000000	0,00000000
0,22500000	-0,01008170	-0,01421035	0,00610034	0,00000000
0,22600000	0,00288049	-0,01369361	0,00174296	0,00000000
0,22700000	0,00444075	-0,01782752	0,00112047	0,00000000
0,22800000	-0,00900152	-0,01808589	-0,00186745	0,00000000
0,22900000	-0,00288049	-0,01963611	-0,00572685	0,00000000
0,23000000	-0,00432073	-0,02131552	0,00037349	0,00000000
0,23100000	-0,00120020	-0,02532025	0,01020874	0,00000000
0,23200000	-0,00372063	-0,01459790	-0,00174296	0,00000000
0,23300000	-0,00468079	-0,02002367	-0,00348591	0,00000000
0,23400000	-0,00120020	-0,00800947	0,00087148	0,00000000
0,23500000	-0,00372063	-0,01343524	0,00286343	0,00000000
0,23600000	0,00528089	-0,00775110	0,00149396	0,00000000
0,23700000	0,00336057	-0,00607169	-0,00497987	0,00000000
0,23800000	-0,00396067	-0,01266013	0,00522887	0,00000000
0,23900000	0,00468079	-0,00490903	0,00821679	0,00000000
0,24000000	0,00372063	-0,01136828	0,00585135	0,00000000
0,24100000	-0,00516087	-0,01433953	-0,00224094	0,00000000
0,24200000	-0,00492083	-0,01627731	0,00199195	0,00000000
0,24300000	0,00144024	-0,00981806	0,00186745	0,00000000
0,24400000	-0,00120020	-0,02325329	-0,00410839	0,00000000
0,24500000	-0,00036006	-0,00865539	0,00161846	0,00000000
0,24600000	-0,00516087	-0,02389922	-0,00746981	0,00000000
0,24700000	0,00144024	-0,01136828	0,00510437	0,00000000
0,24800000	0,00540091	-0,01847345	-0,00448188	0,00000000
0,24900000	0,00468079	-0,01743997	-0,00224094	0,00000000
0,25000000	0,00132022	-0,01369361	-0,00261443	0,00000000
0,25100000	-0,00264045	-0,01511464	0,00385940	0,00000000
0,25200000	-0,00420071	-0,02635373	0,00000000	0,00000000
0,25300000	-0,00660111	-0,01110991	0,00136946	0,00000000
0,25400000	-0,00948160	-0,01614812	0,00236544	0,00000000
0,25500000	-0,00120020	-0,00529658	0,00460638	0,00000000
0,25600000	-0,00516087	-0,02054041	-0,00933726	0,00000000
0,25700000	0,00060010	0,00142103	-0,00049799	0,00000000
0,25800000	-0,00624105	-0,00465066	0,00286343	0,00000000
0,25900000	-0,00684115	-0,01873182	-0,01842553	0,00000000
0,26000000	-0,00444075	-0,01782752	-0,00149396	0,00000000
0,26100000	-0,00228038	-0,00465066	0,00746981	0,00000000
0,26200000	0,00156026	-0,01072235	0,00311242	0,00000000
0,26300000	-0,00360061	-0,00917213	-0,00336141	0,00000000
0,26400000	0,00324055	-0,00813865	-0,00224094	0,00000000
0,26500000	0,00540091	-0,00555495	0,01195169	0,00000000
0,26600000	-0,00096016	-0,00684680	-0,00311242	0,00000000
0,26700000	-0,01056178	-0,01989448	-0,00933726	0,00000000
0,26800000	0,00408069	-0,00839702	0,00883927	0,00000000
0,26900000	0,00144024	-0,00891376	0,00149396	0,00000000
0,27000000	-0,00336057	-0,01072235	0,00373490	0,00000000
0,27100000	-0,00156026	-0,01291850	-0,00722081	0,00000000
0,27200000	0,00948160	-0,00025837	-0,00161846	0,00000000
0,27300000	0,00012002	-0,00064592	0,01132921	0,00000000
0,27400000	-0,00408069	-0,00310044	0,00859028	0,00000000
0,27500000	-0,00336057	-0,00994724	-0,00597585	0,00000000
0,27600000	0,00264045	-0,00542577	0,00373490	0,00000000
0,27700000	0,00012002	-0,00167940	0,00037349	0,00000000
0,27800000	-0,01140192	-0,00361718	-0,00336141	0,00000000
0,27900000	-0,00564095	-0,00684680	-0,00236544	0,00000000
0,28000000	-0,00024004	0,00116266	0,00136946	0,00000000
0,28100000	-0,00420071	0,00542577	0,00024899	0,00000000
0,28200000	-0,00108018	-0,00206696	0,00024899	0,00000000
0,28300000	-0,00264045	0,00387555	-0,00174296	0,00000000
0,28400000	0,00144024	0,00477984	0,00136946	0,00000000
0,28500000	0,00096016	-0,00077511	-0,00124497	0,00000000
0,28600000	-0,00216036	0,00219614	-0,00211645	0,00000000
0,28700000	-0,00180030	0,00374636	-0,00124497	0,00000000
0,28800000	-0,00480081	-0,00594251	0,00224094	0,00000000
0,28900000	0,01092184	0,00193777	0,00248994	0,00000000
0,29000000	-0,00048008	0,00775110	0,00597585	0,00000000
0,29100000	0,00096016	0,00852621	-0,00112047	0,00000000
0,29200000	-0,00408069	-0,00297125	-0,00547786	0,00000000
0,29300000	0,00744125	0,00116266	0,00211645	0,00000000
0,29400000	0,00636107	0,00206696	-0,00908827	0,00000000
0,29500000	0,00024004	0,00620088	-0,00037349	0,00000000
0,29600000	-0,00240040	-0,00413392	0,00174296	0,00000000
0,29700000	0,00300051	0,00516740	-0,00497987	0,00000000
0,29800000	0,00816138	0,00477984	0,00161846	0,00000000
0,29900000	0,00228038	0,00955969	0,00149396	0,00000000
0,30000000	-0,00996168	-0,00129185	0,00585135	0,00000000
0,30100000	0,00792134	0,00620088	0,00361041	0,00000000
0,30200000	0,01428241	0,00865539	-0,00112047	0,00000000
0,30300000	-0,00300051	0,00581332	0,00286343	0,00000000
0,30400000	-0,00036006	-0,00645925	-0,00647383	0,00000000
0,30500000	-0,00048008	-0,00155022	-0,00062248	0,00000000
0,30600000	0,00372063	0,00000000	-0,00149396	0,00000000
0,30700000	0,00216036	-0,00400473	0,00734531	0,00000000
0,30800000	0,00384065	0,00452147	0,00771880	0,00000000
0,30900000	0,00312053	0,00439229	0,00423289	0,00000000
0,31000000	0,00024004	0,01136828	-0,00037349	0,00000000
0,31100000	0,00360061	-0,00348799	-0,00410839	0,00000000
0,31200000	-0,00084014	-0,00542577	0,00547786	0,00000000
0,31300000	0,00996168	0,00258370	0,00398390	0,00000000
0,31400000	-0,00408069	0,01110991	0,00398390	0,00000000
0,31500000	0,00012002	0,00258370	0,00049799	0,00000000
0,31600000	0,00228038	0,00284207	0,00547786	0,00000000
0,31700000	0,00648109	0,00477984	-0,00149396	0,00000000
0,31800000	-0,00624105	-0,00839702	0,00497987	0,00000000
0,31900000	0,00060010	0,00297125	-0,00323692	0,00000000
0,32000000	0,00936158	0,01291850	0,00846578	0,00000000
0,32100000	0,00264045	-0,00271288	0,00385940	0,00000000
0,32200000	0,00216036	-0,00245451	-0,00634934	0,00000000
0,32300000	-0,00072012	0,00335881	0,00174296	0,00000000
0,32400000	0,00744125	0,00917213	0,00697182	0,00000000
0,32500000	-0,00924156	-0,00710517	0,00037349	0,00000000
0,32600000	0,00324055	0,00155022	-0,00722081	0,00000000
0,32700000	0,00240040	0,00723436	0,00361041	0,00000000
0,32800000	0,00408069	0,00258370	0,00136946	0,00000000
0,32900000	-0,00540091	-0,00516740	0,00149396	0,00000000
0,33000000	0,00084014	-0,00542577	-0,00224094	0,00000000
0,33100000	-0,00264045	-0,00064592	0,00385940	0,00000000
0,33200000	0,00168028	0,00180859	0,00672283	0,00000000
0,33300000	-0,00192032	0,00413392	-0,00136946	0,00000000
0,33400000	-0,00432073	-0,00671762	0,00522887	0,00000000
0,33500000	0,01212204	0,00413392	-0,00373490	0,00000000
0,33600000	0,00036006	-0,00180859	0,00037349	0,00000000
0,33700000	-0,00348059	-0,01214339	0,00497987	0,00000000
0,33800000	0,00420071	-0,01162665	-0,00024899	0,00000000
0,33900000	0,00468079	-0,00930132	-0,00448188	0,00000000
0,34000000	0,00276047	-0,00193777	0,00037349	0,00000000
0,34100000	0,00660111	0,00025837	0,00572685	0,00000000
0,34200000	-0,00072012	-0,00503821	0,00087148	0,00000000
0,34300000	0,00132022	-0,01976530	-0,00336141	0,00000000
0,34400000	-0,00156026	-0,00245451	-0,00473088	0,00000000
0,34500000	0,00264045	0,00180859	-0,00149396	0,00000000
0,34600000	-0,00036006	-0,00994724	0,00622484	0,00000000
0,34700000	-0,00408069	0,00594251	-0,00323692	0,00000000
0,34800000	-0,00024004	-0,01072235	-0,00597585	0,00000000
0,34900000	0,00948160	-0,00490903	0,00361041	0,00000000
0,35000000	-0,00132022	-0,00516740	0,00174296	0,00000000
0,35100000	-0,00132022	-0,00788028	-0,00560236	0,00000000
0,35200000	-0,00144024	-0,00788028	0,00136946	0,00000000
0,35300000	-0,00216036	0,00633006	0,00174296	0,00000000
0,35400000	-0,00876148	-0,01304768	-0,00510437	0,00000000
0,35500000	-0,00420071	-0,01537301	-0,00771880	0,00000000
0,35600000	-0,00084014	-0,01033480	-0,00572685	0,00000000
0,35700000	-0,00576097	-0,01162665	-0,00871478	0,00000000
0,35800000	0,00168028	-0,00968887	0,00049799	0,00000000
0,35900000	0,00096016	-0,01343524	-0,00236544	0,00000000
0,36000000	0,00792134	-0,00917213	0,00697182	0,00000000
0,36100000	-0,00300051	-0,00297125	-0,00361041	0,00000000
0,36200000	0,00168028	-0,01692323	-0,00348591	0,00000000
0,36300000	-0,00420071	-0,01731078	-0,00273893	0,00000000
0,36400000	0,00720121	-0,00077511	0,00585135	0,00000000
0,36500000	-0,00048008	-0,00788028	0,00087148	0,00000000
0,36600000	-0,00540091	-0,00258370	0,00099597	0,00000000
0,36700000	-0,00852144	-0,02467433	-0,00398390	0,00000000
0,36800000	0,00396067	-0,01317687	0,00236544	0,00000000
0,36900000	0,00588099	-0,01304768	-0,00149396	0,00000000
0,37000000	-0,00156026	-0,01485627	0,00136946	0,00000000
0,37100000	-0,00744125	-0,00994724	-0,00522887	0,00000000
0,37200000	-0,00300051	-0,01007643	0,00510437	0,00000000
0,37300000	-0,00192032	-0,02002367	0,00000000	0,00000000
0,37400000	0,00216036	-0,00994724	-0,00298792	0,00000000
0,37500000	-0,00576097	-0,01834426	-0,00099597	0,00000000
0,37600000	0,00036006	-0,00193777	-0,00062248	0,00000000
0,37700000	-0,00228038	-0,01498546	-0,00112047	0,00000000
0,37800000	-0,00864146	-0,01485627	-0,00037349	0,00000000
0,37900000	-0,00324055	-0,02467433	0,00298792	0,00000000
0,38000000	0,00360061	-0,00413392	0,00199195	0,00000000
0,38100000	-0,00240040	-0,02389922	-0,00585135	0,00000000
0,38200000	-0,00456077	-0,02286574	0,00161846	0,00000000
0,38300000	0,00780132	-0,01059317	-0,00361041	0,00000000
0,38400000	-0,00240040	-0,00633006	-0,00149396	0,00000000
0,38500000	-0,01032174	-0,01924856	-0,00236544	0,00000000
0,38600000	-0,00648109	-0,01576057	0,00037349	0,00000000
0,38700000	0,00096016	-0,00891376	-0,00024899	0,00000000
0,38800000	0,00108018	-0,01278931	-0,00037349	0,00000000
0,38900000	-0,00720121	-0,01989448	-0,00423289	0,00000000
0,39000000	-0,00168028	-0,01550220	-0,00286343	0,00000000
0,39100000	0,00540091	-0,00633006	0,00485538	0,00000000
0,39200000	-0,00540091	-0,01343524	-0,00410839	0,00000000
0,39300000	-0,00708119	-0,01743997	-0,00087148	0,00000000
0,39400000	0,00432073	-0,01317687	-0,00124497	0,00000000
0,39500000	-0,00336057	-0,00607169	0,00697182	0,00000000
0,39600000	0,00636107	-0,01382279	0,00323692	0,00000000
0,39700000	0,00252042	-0,01123909	-0,00448188	0,00000000
0,39800000	0,00216036	-0,00813865	0,00087148	0,00000000
0,39900000	0,00048008	-0,00762191	-0,00298792	0,00000000
0,40000000	-0,00696117	-0,01511464	-0,00610034	0,00000000
0,40100000	0,00492083	-0,00232533	-0,00560236	0,00000000
0,40200000	0,00048008	-0,00633006	-0,00585135	0,00000000
0,40300000	-0,00240040	-0,01110991	-0,01220069	0,00000000
0,40400000	0,00120020	-0,01291850	-0,00410839	0,00000000
0,40500000	0,01296219	-0,00439229	0,01095572	0,00000000
0,40600000	0,00300051	-0,00516740	0,00771880	0,00000000
0,40700000	-0,00540091	-0,01731078	-0,00248994	0,00000000
0,40800000	0,00120020	-0,00167940	0,00373490	0,00000000
0,40900000	0,00768130	-0,00529658	0,00286343	0,00000000
0,41000000	-0,00360061	-0,00852621	-0,00224094	0,00000000
0,41100000	-0,00216036	-0,00917213	-0,00161846	0,00000000
0,41200000	0,00852144	0,00348799	0,00361041	0,00000000
0,41300000	0,00228038	-0,00219614	0,00497987	0,00000000
0,41400000	-0,00336057	-0,01343524	-0,00473088	0,00000000
0,41500000	0,00132022	-0,01162665	0,00497987	0,00000000
0,41600000	0,00576097	0,00348799	0,00087148	0,00000000
0,41700000	0,00000000	-0,00387555	-0,00497987	0,00000000
0,41800000	0,00432073	-0,00219614	0,00348591	0,00000000
0,41900000	0,00144024	-0,00310044	-0,00323692	0,00000000
0,42000000	0,00312053	0,00658843	0,00273893	0,00000000
0,42100000	-0,00120020	-0,00374636	-0,00423289	0,00000000
0,42200000	-0,00192032	-0,00633006	-0,00074698	0,00000000
0,42300000	0,00348059	-0,00607169	-0,00535336	0,00000000
0,42400000	0,00996168	0,00310044	0,01157820	0,00000000
0,42500000	-0,00756127	-0,01110991	-0,00522887	0,00000000
0,42600000	0,00276047	-0,00607169	-0,00149396	0,00000000
0,42700000	0,00372063	0,00142103	0,00535336	0,00000000
0,42800000	-0,00900152	0,00310044	0,00734531	0,00000000
0,42900000	0,00348059	-0,00400473	0,00136946	0,00000000
0,43000000	0,00540091	0,00155022	0,00535336	0,00000000
0,43100000	0,00684115	0,00232533	0,00298792	0,00000000
0,43200000	-0,00156026	-0,00400473	-0,00771880	0,00000000
0,43300000	0,00384065	-0,00813865	-0,00099597	0,00000000
0,43400000	-0,00600101	-0,00271288	-0,00024899	0,00000000
0,43500000	0,00084014	-0,00038755	0,00460638	0,00000000
0,43600000	-0,00192032	-0,00878458	-0,00211645	0,00000000
